date,trends_signal,wiki_signal,upload_count,total_views_of_new_videos,unique_channels,total_likes,youtube_signal,youtube_creator_signal,log_views,log_likes,youtube_audience_signal,hype_index_equal,hype_index_pca,z_score,is_spike
2023-08-06,0.0240549828178694,7.483826959198421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080432736958204,0.0093388478409138,0.3436559256812385,False
2023-08-13,0.0206185567010309,0.0001091902621915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069092489877408,0.007487835607028,1.021241113559526,False
2023-08-20,0.0240549828178694,8.342626774188404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080461363618704,0.0093429492863711,1.230203678597861,False
2023-08-27,0.0171821305841924,0.0001116439759486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005764591520047,0.0056215894328722,0.07616017786527225,False
2023-09-03,0.0206185567010309,9.814855028456944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069055684171051,0.0074825623200115,0.47549819901401286,False
2023-09-10,0.0103092783505154,9.692169340601234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034687333479738,0.0018797223520869,-1.127746458726023,False
2023-09-17,0.0171821305841924,0.0002527325169827,0.0161290322580645,0.0029373975519072,0.0192307692307692,24185.0,0.0107520427091702,0.0176799007444168,0.7027758564110652,0.6146953162804134,0.6587355863457394,0.0093956352701151,0.0126051285714098,1.3452251064358745,False
2023-09-24,0.0171821305841924,0.0001435422547911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057752242796612,0.0056368233731422,-0.558089976752971,False
2023-10-01,0.0309278350515463,9.201426589178388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103399497724793,0.0130818867632584,1.4931454941111102,False
2023-10-08,0.0171821305841924,0.000152130252941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057780869457111,0.0056409248185995,-0.517400515738818,False
2023-10-15,0.0309278350515463,9.937540716312658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103424034862365,0.0130854022879361,1.2354949027658266,False
2023-10-22,0.0859106529209622,8.71068383775554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286659199197799,0.0429582313315799,2.3521641616444393,True
2023-10-29,0.0274914089347079,0.0001889359592977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092267816313352,0.011260756489133,-0.1469283599613384,False
2023-11-05,0.120274914089347,0.0001042828346773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401263989746748,0.0616406143796445,2.011203804810166,True
