date,interest,keyword,geo
2025-02-02,0,Grand Theft Auto VI,CA
2025-02-09,0,Grand Theft Auto VI,CA
2025-02-16,0,Grand Theft Auto VI,CA
2025-02-23,2,Grand Theft Auto VI,CA
2025-03-02,2,Grand Theft Auto VI,CA
2025-03-09,2,Grand Theft Auto VI,CA
2025-03-16,3,Grand Theft Auto VI,CA
2025-03-23,2,Grand Theft Auto VI,CA
2025-03-30,3,Grand Theft Auto VI,CA
2025-04-06,0,Grand Theft Auto VI,CA
2025-04-13,0,Grand Theft Auto VI,CA
2025-04-20,0,Grand Theft Auto VI,CA
2025-04-27,6,Grand Theft Auto VI,CA
2025-05-04,11,Grand Theft Auto VI,CA
2025-05-11,4,Grand Theft Auto VI,CA
2025-05-18,2,Grand Theft Auto VI,CA
2025-05-25,3,Grand Theft Auto VI,CA
2025-06-01,3,Grand Theft Auto VI,CA
2025-06-08,2,Grand Theft Auto VI,CA
2025-06-15,0,Grand Theft Auto VI,CA
2025-06-22,2,Grand Theft Auto VI,CA
2025-06-29,0,Grand Theft Auto VI,CA
2025-07-06,0,Grand Theft Auto VI,CA
2025-07-13,0,Grand Theft Auto VI,CA
2025-07-20,0,Grand Theft Auto VI,CA
2025-07-27,2,Grand Theft Auto VI,CA
2025-08-03,0,Grand Theft Auto VI,CA
2025-08-10,0,Grand Theft Auto VI,CA
2025-08-17,0,Grand Theft Auto VI,CA
2025-08-24,0,Grand Theft Auto VI,CA
2025-08-31,0,Grand Theft Auto VI,CA
2025-09-07,0,Grand Theft Auto VI,CA
2025-09-14,0,Grand Theft Auto VI,CA
2025-09-21,0,Grand Theft Auto VI,CA
2025-09-28,0,Grand Theft Auto VI,CA
2025-10-05,0,Grand Theft Auto VI,CA
2025-10-12,2,Grand Theft Auto VI,CA
2025-10-19,0,Grand Theft Auto VI,CA
2025-10-26,0,Grand Theft Auto VI,CA
2025-11-02,5,Grand Theft Auto VI,CA
2025-11-09,2,Grand Theft Auto VI,CA
2025-11-16,2,Grand Theft Auto VI,CA
2025-11-23,3,Grand Theft Auto VI,CA
2025-11-30,0,Grand Theft Auto VI,CA
2025-12-07,0,Grand Theft Auto VI,CA
2025-12-14,0,Grand Theft Auto VI,CA
2025-12-21,0,Grand Theft Auto VI,CA
2025-12-28,0,Grand Theft Auto VI,CA
2026-01-04,3,Grand Theft Auto VI,CA
2026-01-11,2,Grand Theft Auto VI,CA
2026-01-18,3,Grand Theft Auto VI,CA
2026-01-25,3,Grand Theft Auto VI,CA
2026-02-01,0,Grand Theft Auto VI,CA
2026-02-08,6,Grand Theft Auto VI,CA
2026-02-15,2,Grand Theft Auto VI,CA
2026-02-22,3,Grand Theft Auto VI,CA
2026-03-01,2,Grand Theft Auto VI,CA
2026-03-08,3,Grand Theft Auto VI,CA
2026-03-15,4,Grand Theft Auto VI,CA
2026-03-22,7,Grand Theft Auto VI,CA
2026-03-29,0,Grand Theft Auto VI,CA
2026-04-05,11,Grand Theft Auto VI,CA
2026-04-12,7,Grand Theft Auto VI,CA
2026-04-19,16,Grand Theft Auto VI,CA
2026-04-26,8,Grand Theft Auto VI,CA
2026-05-03,7,Grand Theft Auto VI,CA
2026-05-10,21,Grand Theft Auto VI,CA
2026-05-17,37,Grand Theft Auto VI,CA
2026-05-24,15,Grand Theft Auto VI,CA
2026-05-31,9,Grand Theft Auto VI,CA
2026-06-07,12,Grand Theft Auto VI,CA
